	ABT-869	AG-1296	AG-370	CHIR99021	Doramapimod	Gefitinib	LY364947	Necrostatin-5	PD 0325901	PD 173074	Ruxolitinib	SB-431542	SP 600125	Uninhibited_TNF	Uninhibited_Untreated	Valproic Acid	Y-27632 2HCl
DGKD	0.852903415405338	0.896092023204815	0.927124021271541	0.652990115928977	1.04884409958925	0.914684476715695	0.660658004780316	0.789732228579485	1.26207596197912	0.639252004993676	0.796022592687818	0.693335741240065	0.992734139609146	0.7790334243751	0.742621036205615	0.701357329494959	0.91888806345371
USP40	0.293092063575676	0.300656119543045	0.470782335318954	0.151850434675292	0.347537836798919	0.286482388546617	0.285356941512959	0.251149351739657	0.257539467923459	0.173787650716375	0.348990521302038	0.275032854715343	0.3581286160486	0.269687730724366	0.267434839052549	0.26045106739767	0.334019606444706
HJURP	0.900443611183896	0.742483513777544	0.915011099083845	0.773335641107153	0.705674726210608	1.05951395688446	0.806550114982129	0.889159609289759	0.232931914001537	0.456281580036632	0.862686443848908	0.77225189512337	1.04277435677018	1.01930321808962	0.752715036965075	0.725119102571961	1.01585378616318
ARL4C	2.29229137230853	2.26750659333649	3.37921069053396	4.91291441042853	3.3801102815203	3.04825959007243	2.23828012456215	2.93076703702535	0.153296644336455	3.94156094845941	3.53101095736169	3.48218456866816	2.48391104008752	3.46421135422305	2.22842182509634	2.95483370128439	2.97898121216584
SH3BP4	0.152815994770842	0.188049255604542	0.255732085180872	0.373185066969562	0.470271753567058	0.196800102510717	0.217564972254075	0.262094006808387	0.426341480043444	0.182737371673801	0.2037463479288	0.221325066066845	0.117714234602083	0.222151020315795	0.216084002999274	0.18206475350565	0.218680078137756
AGAP1	0.115458610996776	0.185170843481554	0.245186682434269	0.182052591113455	0.195059791582953	0.156576956180962	0.279949539030598	0.280931937876952	0	0.253793254813238	0.254811803465222	0.173955884045458	0.153424271668369	0.274412177053336	0.226516756759951	0.148356776116817	0.22302586496844
GBX2	0.0165003231664388	0.00866353302982583	0.0131684641620248	0.0204249271433254	0	0	0.0229534328083177	0.00368373241662424	0	0.0331253997817732	0.0180925860227265	0.0295639449469836	0	0.016149658809655	0.0264390380363033	0.0219089511205359	0.0309142483504395
COPS8	0.437551819906291	0.331951033431829	0.565160145544736	0.457579383097629	0.370500018831882	0.388983106569189	0.377841538235889	0.405887783109198	0	0.336712726339431	0.349519768159926	0.317949904417367	0.337648963425803	0.345094173609253	0.366674593296885	0.397746343108618	0.267593188203025
MLPH	0.950585901870475	0.97135210203397	0.910670294860489	0.645902770048036	1.10569138307502	0.765722184811189	0.775331136417538	0.899965395749498	0	0.731786396685928	1.19953571802036	1.07959638723191	1.03124251020664	1.02097452003243	1.14331664904592	1.10523005536002	0.889264931493417
LRRFIP1	1.65216823802705	1.52921115957619	1.33614173357164	1.3269132358415	1.81871150721999	1.33851637391706	1.60496694037909	1.59478858905876	1.98273644544634	1.37070631964041	1.50935365540411	1.41321710682536	1.61477181637102	1.61838799863534	1.59742689430968	1.6824927076102	1.52379576190657
UBE2F	0.159901917919841	0.122423030947207	0.325225220722869	0.38876208498782	0.122219506233195	0.310100472548667	0.191397131004972	0.198726821139205	0	0.171587791884705	0.210057403095354	0.190154483081181	0.17402220859215	0.203658266522713	0.245212637217649	0.276470809359052	0.285520343143769
SCLY	0.065670985363193	0.0335616794744517	0.0385768430271734	0.0443481980504157	0	0.0480180105867689	0.0590529503618527	0.0321400761554097	0	0.0445750298431501	0.0495964312039378	0.0486456736514511	0.0473817708806935	0.0528603021622605	0.0632348003197434	0.045284310498935	0.0316917187767032
ILKAP	0.312410632231137	0.257233983544156	0.475395444544142	0.32355104105669	0.411646699061675	0.375383550913486	0.293810613200693	0.311991380801772	0	0.326485005762424	0.326689979718257	0.290824033488769	0.272725716372043	0.349773477255546	0.29063909981183	0.336958174596765	0.312575325670343
HES6	0.139127897331309	0.155595275219583	0.106353344825691	0.210031864396234	0.155906296657211	0.151163234628397	0.19541683936729	0.187359628600996	0	0.0920402580271523	0.170598139116476	0.1970185386967	0.314202987671536	0.195627391371875	0.184169795953018	0.220376921302324	0.190798499857455
PER2	0.170674432246459	0.16377355024094	0.119052128605719	0.110605947797981	0.109953201829852	0.140877870558823	0.180809955611466	0.123516516610685	0	0.116075705937345	0.162697045406278	0.211022710000609	0.109908065381938	0.128700735337087	0.176523904769779	0.167241822747565	0.189338545395202
AC012485.3	0.0067924169457218	0.0215560417510736	0	0.0129393475007377	0	0.00848428286599075	0.0110470741006227	0.0282850393763931	0	0	0.00923652680630878	0.0194262038257115	0	0.0176912724228277	0.0155108444666523	0.0280271299097205	0.0124906308561701
TRAF3IP1	0.769064110477631	0.61386820932152	0.578768072417135	0.565034697974489	0.636882624741419	0.746229074276442	0.5913392008341	0.712953077745789	0.257539467923459	0.710645146842686	0.722440402125254	0.668066376588572	0.612991731765649	0.689006962299652	0.751331328435053	0.763381439235217	0.751765660892426
ASB1	0.167859922683331	0.276854992130825	0.302706201822349	0.415274928780696	0.370848321037282	0.297348977060051	0.231981684316582	0.249689436751453	0	0.142831657554005	0.245377501581515	0.268048289093468	0.28375374180061	0.238056327977472	0.198513600085784	0.283959056876224	0.219547966054156
TWIST2	0.125879655254723	0.112094584296265	0.145640956077608	0.0834442391440248	0.122481475136313	0.173552076656494	0.272342211943865	0.213249858402482	0.13650945327964	0.129913138931843	0.179301217892673	0.18021604348339	0.124198399577531	0.215383453243184	0.153904840427669	0.154858486807181	0.197724913780708
HDAC4	0.0793990060368508	0.0852418846635809	0.0638732164604743	0.0583613152073522	0.120601575463311	0.0517225958365792	0.0327538940233063	0.0586232056960067	0	0.159688587059006	0.072283457131411	0.0609233339953052	0.0532539810729474	0.0898333650596987	0.0689305049622419	0.0835160743847417	0.0731107525573458
AC062017.1	0.0572906303498445	0.0321517811647942	0.0321233326104762	0.0343082305449454	0.0739858752954942	0.0186904912707608	0.0240887453524929	0.0241044279793833	0	0.0297207733345222	0.0313057350682321	0.0407809617226538	0.00589247413203856	0.0388728403478235	0.0293989441899122	0.0353042810714882	0.0188222794382452
NDUFA10	1.07591293182755	1.07471402460592	0.772261666173288	1.0050237102227	1.08978888793753	1.06794954864654	1.02749978137487	1.04496663306708	0.570535938241506	1.0423240147787	1.05110992002217	1.09246000144732	1.00229080602194	1.02448656526637	1.12624216638371	1.00375667421466	1.06230161736595
COPS9	2.89325670022169	2.6189049190125	2.48020244804342	2.48935980482758	2.684240678939	2.79855774646461	2.6425456546525	2.57731380527785	1.10106838357654	2.4734591101325	2.38617616046331	2.42669812908746	2.45852354035108	2.69485844001065	2.73374260331135	2.54730522131129	2.60617011090716
GPC1	0.534893512945552	0.501102840979336	0.333483113767875	0.477785043772287	0.563237775253897	0.293680049174869	0.52231318449818	0.527488119716778	1.52469298030837	0.31294475420466	0.347385621628077	0.41303860326332	0.415261897181311	0.42416765709246	0.523192727167713	0.433806755115249	0.391581246458068
ANKMY1	0.045111404038324	0.0294830442392327	0.0244292740498003	0.0340278000814998	0	0.0504452761842819	0.0520868930629779	0.0312413254319955	0	0.0499645746973262	0.0398308293743016	0.0313249278675745	0.0184109174100086	0.0406341021375972	0.0377610940530235	0.0452660817863232	0.0229966856659596
DUSP28	0.144700580104954	0.120561133942977	0.104799458925635	0.138586028659111	0.350992499719063	0.0787918397888279	0.0947619934815341	0.121326313943934	0.497067302912814	0.104273651986354	0.10612601926159	0.111015218783062	0.10415576245278	0.0905460178936641	0.107685126190332	0.0942775218837413	0.0805389479362474
RNPEPL1	0.292125943887985	0.321539261961322	0.40932029036942	0.282945963811766	0.322456335609405	0.384977063807692	0.33920898287461	0.393555846879898	1.17432640074419	0.340296704710506	0.41751295200645	0.387850012435768	0.373616466822908	0.364811391024964	0.424030576104156	0.335465592331595	0.381732851378843
CAPN10-DT	0.00583131181190521	0.0236775804478853	0.0213554290839589	0.0189133526041566	0.0536480686695279	0.00950434823931949	0.010005131694231	0.0118882785826327	0	0	0.0157300695041152	0.0125820581064189	0	0.00886362574832932	0.0100980443143249	0.00285167578727639	0.00939640317915253
CAPN10	0.0935187387289209	0.0797644945699364	0.0487461624952048	0.0771077006809012	0.0611900609269172	0.12571066829591	0.134857646289313	0.115205634872956	0	0.113280211045215	0.164133341719914	0.1031204761266	0.081702845850525	0.0973232185602139	0.103701359509906	0.116272871393007	0.107568869681065
KIF1A	0.00864750150755736	0.00362849705474894	0	0.0279596438582057	0	0.0215035396664405	0.0084488794177608	0	0	0	0	0.00803597479215123	0.023285068536026	0.00487473025567759	0.022527003718201	0	0.0067858056540847
MTERF4	0.307660399267791	0.336397391224486	0.31971362433965	0.278647786518227	0.511934049171654	0.335185819191116	0.323520249969931	0.348918846270065	0.273018906559279	0.363871054700598	0.29436476786214	0.270645943419841	0.412481967189416	0.297925676251195	0.383702927013176	0.247653466096813	0.309276611069193
PASK	0.0647471753007104	0.0163864343480805	0.0239926763097197	0.0524765725794275	0.0378873986512086	0.049598857485495	0.0513568002686908	0.0460181547717283	0	0.0456313916132224	0.0551368556289656	0.0360131980988648	0.0860031329908031	0.0558472865849761	0.0427703955753158	0.0310609141033861	0.0582749599409686
PPP1R7	0.751343897110825	0.773572893342106	0.748293221195621	0.694847270236231	0.518243788363979	0.732163753040157	0.748713734992467	0.783864225059929	0.394048921203099	0.65068360764385	0.753736096235651	0.670953548081355	0.795417680400536	0.856764810215821	0.76056810902146	0.745327353327451	0.715455486573988
ANO7	0.0350291458813714	0.0176144812370377	0.05121652318617	0.00868123755211446	0	0.0326816734359122	0.036054807109591	0.0211155673629181	0	0.0121952706740326	0.032237099437094	0.023076902079732	0.0101335633983462	0.0122385826940795	0.0260195573411899	0.0200612241205998	0.0196325912827562
HDLBP	3.25897411868495	2.41410443212933	2.55982034171695	2.68235454049989	2.48596490127484	2.87859382506279	2.89584948997352	2.75079440930317	3.2834633268574	2.47014247102794	2.59061376137703	2.63093159685951	2.83595958796669	2.61973701624942	2.75975607143437	2.82451696175705	2.75423643357207
SEPT2	1.60826494071409	1.72480563408222	1.8981486978613	1.4868917754138	1.46950408423166	1.91949753164043	1.80265457274725	1.57687207136575	0.935579751447168	1.32564342915931	1.89419891918249	1.74287707804653	1.63227526274761	1.74078245274842	1.85458506838038	1.65710685000079	1.76898867313585
FARP2	0.16835670438187	0.0729154970143697	0.115285144466466	0.124852079352485	0.0996928241718762	0.106497307809979	0.123581824436423	0.1659080487169	0	0.186192320281113	0.143255330782499	0.115373518300243	0.130118048543657	0.1577466010559	0.182016376999738	0.169439908621078	0.156427693797444
STK25	0.304224468355127	0.244266140098713	0.376342913884979	0.348048182107121	0.219364508471271	0.45090687319267	0.373338970726145	0.233575358781196	0.633576756192454	0.39827988936625	0.394461134653677	0.293254522995963	0.264585224531012	0.349768868674324	0.350476405035476	0.270254499916548	0.37904342717209
BOK	0.168358264075924	0.11974706654266	0.0334507574779073	0.109802110979532	0.105352448729071	0.104344392617598	0.112060715263231	0.103821249486478	0.232931914001537	0.173157499550371	0.096101065851688	0.150763681476335	0.134513623595091	0.109511227668838	0.101126003299533	0.116988664270094	0.137635608319765
THAP4	0.324146368741323	0.44345665391547	0.592904158808344	0.610181970827186	0.673066853751386	0.55540449697075	0.421554748867123	0.43610378510543	0	0.44614740785585	0.540154208254351	0.435694770121328	0.388244322173472	0.450468658961324	0.480155130095786	0.525357225743751	0.43438941649764
ATG4B	0.356938179699986	0.318132390728751	0.458108554415377	0.366005959178112	0.41815573248558	0.193057996662969	0.294488841576873	0.302066693503073	0.13650945327964	0.364107314302219	0.293108951967057	0.294234805256573	0.323103679115917	0.339718015091429	0.333904028834324	0.293847308539276	0.292763496867321
DTYMK	3.12481078258616	2.68933171206757	2.24492047654066	2.66811352079565	3.43952228533538	2.70147494627411	2.76323200408411	2.89860077022512	0.840439113998557	2.76323722829006	2.83511447904508	2.54942009017324	3.32235714909968	2.75749269318585	3.0626794161328	2.82883937982291	2.82814127129476
ING5	0.354300171484861	0.226785603021516	0.429024000943172	0.359696012559666	0.393833879897457	0.305361658654997	0.34890949866827	0.357074525962991	0	0.350678235046135	0.241794599338246	0.267552160829501	0.203531022025808	0.310587470226101	0.295869566717341	0.246103908289297	0.243405405706736
D2HGDH	0.127898898055943	0.0514131737400958	0.107245603418042	0.0826668828309461	0.0872496261269504	0.101687233105912	0.0820945051593432	0.0806435448187649	0	0.0420531105888566	0.0940478463667568	0.0884448428753324	0.0980277666712306	0.0927307391836806	0.0821003086802383	0.125957982671689	0.100886464093043
TRNT1	0.429397927117276	0.257028693927903	0.247018329918018	0.479397203590967	0.218012825130973	0.277716848607635	0.367484450251103	0.416683494572149	0.65036394724927	0.345811096698863	0.335706092364852	0.303260925640015	0.357385296393175	0.364986358364834	0.351140107680488	0.350022429453641	0.387052297954592
CRBN	0.418269098211888	0.297276447796881	0.259615628358228	0.192789781933715	0.398792158660201	0.309386952614824	0.27393037802983	0.331401147538909	0.866508670193991	0.179651773040665	0.267379755099905	0.266192788556932	0.380018414309321	0.242286370148598	0.26311391894276	0.217149506763344	0.257292894283106
AC024060.1	0.0110656970892219	0.00802176786929011	0.010338054378166	0.0284715910496581	0	0	0.0139499751741425	0.00964187700207637	0	0	0.0162668428298676	0.0193839384199026	0.0191631947469292	0.0243933589833762	0.00575700896914497	0.0211189837931729	0.0133410418607825
SUMF1	0.153897548270893	0.136463796775751	0.151401636147721	0.126673891458045	0.269735546994771	0.114205456633714	0.112736702109413	0.0844034244453161	0.257539467923459	0.127486527952313	0.142531254199644	0.104085472118816	0.138404932389211	0.0971557610737563	0.117979506619524	0.132352707006061	0.106144491929725
SETMAR	0.112067579607959	0.0236473700522286	0.0498131092527928	0.0440462002296098	0.117600418545937	0.0350367876379357	0.0369059836256137	0.0288717895032258	0	0.0866465135871086	0.0734644508524742	0.0339834188238239	0.0701438791161757	0.0536814850211641	0.0541749242472679	0.0302926172180174	0.0289311221532156
ITPR1	0.0178470055736885	0.0799702509046545	0.0217713772628872	0.060393780653699	0.0360984766442856	0.0405075564636596	0.0359956412247699	0.0182005400851465	0	0	0.0301990245654963	0.0404222860955319	0.0197258821075364	0.0377596408735626	0.0337643676094608	0.0278935309717082	0.0304455487667671
BHLHE40	0.636469573124243	0.445788626392233	0.529523504430115	0.203896854371654	0.177514425756817	0.347917837935454	0.308656958518155	0.286572170460182	0.901736780836339	0.244721248814276	0.449000226981197	0.428478241679233	0.368535070214575	0.394756311178257	0.406217425186709	0.342789845027081	0.478986170413361
ARL8B	0.444763877793914	0.212569923963707	0.42738433247871	0.398513372831378	0.196620205537164	0.477393422174449	0.311662073111206	0.327693997324369	0.884520303128095	0.406159348622518	0.323418275470363	0.356502762577737	0.337615136921622	0.348288741167035	0.363769221837304	0.342176001026648	0.28083903005835
EDEM1	0.0483463259931429	0.0457986423102064	0.0693354471381224	0.0286764719107044	0.0378873986512086	0.0461672999199594	0.052533443202278	0.0659469984304741	0	0.0219484669442867	0.0327658078880283	0.0443596231793854	0.0281782933959482	0.045058938597866	0.0600763685776963	0.0279074641257365	0.0455113155569002
