,norm_vec,s_vec
XRN1,-0.006668812259089119,0.0007420471991194056
MAN2B2,-0.004628210184776311,-0.0025504273777108366
TRAPPC1,0.009824777786234848,0.01045060583617946
FAM169A,-0.004476595726535288,-0.0021484208872602985
AC093297.2,0.0,0.0
MSRA,-0.0031741902085775007,0.000156307149112871
BSPRY,-0.004538569144482709,0.0010873772992642807
TICRR,-0.001067345478123541,-0.0015346180986752667
PPM1H,0.002500691379148185,0.0026671547212410527
AL603756.1,-1.4551138609973426e-20,-0.00019079467113820273
OVGP1,-0.0006073703971211677,-0.0005907851725189907
LINC02474,-0.0017339256701523953,0.0018893167503710086
DHX32,0.0022571607037950056,0.005452209526969037
ZNF529-AS1,0.005449024456498588,0.0022624180357438068
AGMO,-0.000964358249803305,-0.0013443054758362136
ZNF850,-0.0009340333366353809,-0.0024341992288093115
AGAP4,0.0,-0.0005591581063832518
RGS19,-0.009480316372947016,-0.00510701250313406
UPB1,-0.0007282552437592446,-0.0005410770196087809
ALDH18A1,-0.003378830367576057,-0.005089385888189089
C3orf52,0.004015351400583998,0.010996297569763048
CTSF,0.0,0.0
TRAF3IP1,-0.0015142106416388466,-0.005362725033553637
LINC01980,-0.0014249490826293702,-2.106832990296268e-05
PPP2CA,0.013241036413070666,0.0113832727999545
SELENOK,-0.014013456530239892,-0.00603533833096599
USP16,0.009194406696821627,0.002129259324106642
CA11,1.4551138609973426e-20,-0.00015080581729344655
METRN,0.024885626772102556,0.02596998500782335
TMEM138,0.0016680705750952711,7.849240283716558e-05
RMND1,-0.0011111324936377443,-0.0008105515554975388
ZNF234,-0.003555040152516338,0.0005702610990024977
FAM126B,-5.8760941511220556e-05,-0.0012796234827249062
PAG1,-0.00020224288469969072,-0.00019171411771491147
PTPMT1,-0.004213505673337277,-0.0015002872384954112
FGF2,-0.00025878647496341696,-0.0006264238492263935
B4GALT1-AS1,0.0019505989414796698,0.0020083625881778654
MISP3,-0.0004479863453557816,-0.0006099359430856182
OCIAD1,0.0010819506682593146,-0.0004467646198747082
PLPP5,-0.0011793320020523075,0.006347570792340796
SDC4,0.0036530948390344456,0.004319708899006895
