,norm_vec,s_vec
GOT2,-0.03205151621946096,-0.02664904738602987
TRIOBP,-0.002617054905339047,0.0010555000361085784
SLC35F6,-0.011961060449589122,-0.006977376593211953
TMEM161B,0.004388869635148798,0.003857266839526929
AC012615.1,0.0024666592095838828,0.0021488141855051774
MED30,-0.0005490271428366836,-0.003444578790192331
BUD31,-0.004084520277161724,0.0017262712727806075
BIRC6,0.009187871280687949,0.00655439310982466
CERCAM,0.002679086392390461,0.01176832786259299
ZNF345,0.001596869539472198,8.247944809554412e-05
COG5,-0.002015368595068767,-0.0002924204571430884
MVP,-0.006722040152373751,0.00015440594398912722
DNAJB4,0.008553945808070257,0.013847145191885088
USP1,-0.008100651836557888,-0.0023183837970759814
NUP62CL,-0.0007119669184599167,6.758040302769623e-05
U2AF1,-0.0027169396958746585,-0.0011414436449618212
ATP6V1C1,0.004939142753124291,0.0022385185279965316
KIF1B,-0.01281982424227644,6.496246055269513e-05
SETMAR,-0.0031655080862049555,-0.0012667686548444048
PFN2,-0.0015045439398414376,0.010639558047452176
AC138028.1,0.0015254175875013855,0.0007094677401106403
KIAA0232,0.01487204921864836,0.011030135548954684
GAPVD1,-0.009908186411122993,-0.007571883138333471
RASGRP2,0.0013047963614442259,0.00014438357901912086
SNAPC5,-0.001550507125829037,-0.010013102958331535
UNG,0.0018532314567027107,-0.007830938264039725
GRAMD1C,0.002776926467457702,-0.00043674085629827596
CASP2,0.003854978615753624,0.005312904527147919
ZNF782,-0.0007391613160480752,0.0007655292533865138
TMED2,-0.007147686510990956,0.0004533123707331746
TRIP12,-0.017811289555800493,-0.0044205583345930215
C1orf35,-0.019392936650585654,-0.008071204444670297
MYO5B,-0.006541554641986212,-0.004132540366833366
ERO1B,0.0014656302269062825,0.0015541349860032881
SLX4,-0.002397052614281709,-0.001424941003049414
ACSS2,-0.003939882642030904,-0.0029249255202009657
CSNK2A1,0.0031206109787733824,0.0013869102276825459
CREB1,-0.007884905959988106,0.0013417360667265117
AC018797.2,-0.00023596462849187662,-0.000961269266930652
CCT6B,-0.0008447304379458574,0.0009983771774385625
MICALL1,0.00236065164397035,0.0009423688342930314
C1orf112,-0.000452791027528452,0.0005693445405280834
RSPRY1,0.01670578650291968,0.012745239400619423
KPNA4,0.007246985019674443,-0.0005182693362503669
SRC,0.00215064422359831,0.0012201562547260513
RABL3,-3.39248703804554e-05,-0.00028183543920270093
PDF,-0.00011783516385144402,-0.0007918585700058148
KIAA0556,0.0028678047084723986,0.0016499234403072912
COMT,0.02068409710492239,0.0013138763901619538
AL355353.1,-0.002559024166776032,-0.0017814054940450642
UBE2M,-0.005574452709542858,-0.011915511047803378
CCDC149,0.001074149623221798,0.003341985886671581
AC092069.1,-0.0076193877311444376,-0.00019752228707566437
C12orf75,0.001229499067403527,0.003789926710041121
FKBP4,-0.002799891574385599,-0.012569697663717487
ZNF117,-0.002224277490464226,-0.00019497646517675635
ZNF41,0.0006931343773474588,0.00020981565722545163
GLIPR2,0.0052040184107665505,0.01322497837190348
RAB11FIP2,0.0018659650467270574,-0.0002509985044583817
NANOS1,-0.0035630249192203185,-0.0008746175732839317
MPHOSPH9,-0.0055894817495432784,0.0006305437646645696
NRARP,-0.0010978833099261015,-0.0011266789187069969
TCERG1,-0.005440236887014647,-0.003772387531341878
PDE5A,0.0006155377106894305,0.001426975153557577
RPL3,-0.002449898654171996,-0.011819356140743115
ARFRP1,-0.014620059296900854,-0.006429560326161187
GPSM2,-0.001358419784611301,2.0357221522080724e-05
TAZ,0.007384927022788429,-0.0013040353209903181
PPIP5K1,-0.0005809433996920572,0.0035789448783685577
DCUN1D3,0.004362303768117962,0.0011056338291539059
MREG,0.00160771490897693,-0.0006847906235870131
ORMDL2,-0.003210728211419941,-0.0013218497688865741
TPR,0.006039993475781234,0.01104813496042357
ATP13A1,0.0140547420777677,0.0025470980548972172
CD9,-0.028706271010767795,-0.010763291923959658
DEK,-0.009336371162849424,-0.00575498277154772
TM9SF3,-0.005062790330389745,0.0009556971816210378
CDK10,-0.003298166169657767,-0.004549293064802276
MINCR,-0.007596984546105268,-0.0028763449469572443
SNRPD1,-0.0008498617019222982,-0.01307271729485712
PLEKHM2,0.005760077762187424,-0.005347119824089153
